timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,ema9_dist,ema21_dist,ema50_dist,ema200_dist,atr_normalized,bb_position,vwap_distance,atr14,mtf_alignment_score,bos_candles_ago,choch_detected,ob_distance_pct,fvg_present,liquidity_sweep_recent,cvd_slope,obi,ofi_5bar,whale_buy_ratio,absorption_strength,stacked_imbalance_direction,single_bar_divergence,iceberg_direction,cross_exchange_cvd_divergence,speed_of_tape_ratio,funding_rate,funding_roc,oi_change_1h,ls_ratio,liq_cluster_above_pct,liq_cluster_below_pct,max_pain_distance_pct,iv_skew,put_call_ratio,iv_rv_ratio,options_expiry_hours,exchange_netflow_score,sopr,lth_supply_change,whale_exchange_deposit_count,whale_net_flow_score,fng_score,dxy_bias_encoded,vix_level,us_10y_yield_trend,spx_btc_correlation,spx_intraday_direction,gold_btc_agreement,eth_btc_ratio_trend,btc_dominance_trend,session_encoded,vol_regime_encoded,regime,regime_encoded,direction,was_profitable
2025-11-09 05:00:00+00:00,101724.9,102028.07,101680.02,101928.54,291.74297,1762667999999999,29711890.7795074,93709,157.60312,16050508.631491,0,0.030957420639154253,-0.08216716709420827,-0.2283188717486628,-2.5905965355215717,0.40865464597620477,0.4502014555861885,-0.053681281986782466,416.5357142857143,1.0,34.0,0.0,0.5185397534390207,0.0,0.0,0.0012849008239278039,0.5402122285928603,0.3140186915887571,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 06:00:00+00:00,101928.54,101980.0,101712.17,101752.83,213.04181,1762671599999999,21698997.1051749,75866,115.87595,11802953.7001862,0,-0.11333782313148767,-0.23181110341642897,-0.3856552665053685,-2.7402133842228644,0.3974371734216837,0.2842315307638579,-0.20853668657049582,404.403571428571,0.0,35.0,0.0,0.3467520264546959,0.0,0.0,-0.002863832618273526,0.5439117795704045,-0.7226444587708667,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,sideways_range,0.0,SHORT,0
2025-11-09 07:00:00+00:00,101752.83,101972.9,101681.75,101944.59,218.68631,1762675199999999,22267864.4003821,82570,130.36461,13275164.1657538,0,0.05998204122714154,-0.03933897993058215,-0.18910892514373068,-2.521613945538764,0.3852989438394207,0.49937859272837726,-0.008120223619902688,392.7914285714277,1.0,36.0,0.0,0.5273551053567439,0.0,0.0,0.0030633675494977923,0.5961260675165263,0.7926344043003486,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 08:00:00+00:00,101944.6,102048.15,101813.73,101972.94,216.7581,1762678799999999,22094842.0628195,70828,114.63966,11685135.0406276,0,0.07021348683494685,-0.010478681715508552,-0.15493113694380162,-2.4683043273224277,0.3739766647896972,0.5376753249302968,0.03972674533648768,381.35499999999905,1.0,37.0,0.0,0.49940699954320705,0.0,0.0,0.0030580732928364067,0.5288829344785732,0.8152246594380569,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 09:00:00+00:00,101972.94,102127.26,101631.62,101657.46,411.11856,1762682399999999,41895498.0901594,80761,191.49954,19518007.4343196,0,-0.19192393215245318,-0.2916795462102509,-0.44748360742651444,-2.7585762868141854,0.36325209890435645,0.19011318528717172,-0.250351914138369,369.2728571428566,0.0,38.0,0.0,0.2532622790299958,0.0,0.0,-0.0006630627640761451,0.46580125207677314,-0.18265626269385793,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,SHORT,0
2025-11-09 10:00:00+00:00,101657.46,101918.0,101500.0,101876.36,695.1249,1762685999999999,70657178.2159315,100588,304.29538,30933549.1403312,0,0.01868539900065505,-0.06925865647061075,-0.2225693466711619,-2.5125291346093848,0.376745890803322,0.43310326614822503,-0.012051924422929187,383.8149999999992,1.0,39.0,0.0,0.46758639590185647,0.0,0.0,-0.00051192727767898,0.43775640895614587,-0.13595091385170752,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 11:00:00+00:00,101876.36,102307.68,101876.35,102239.41,502.56822,1762689599999999,51333636.0561108,101409,225.44322,23028051.1501608,0,0.29897355968963457,0.2600774378515936,0.12809070254031982,-2.127131092358985,0.38185163347759443,0.8085279834149173,0.3430656273580922,390.402857142855,3.0,40.0,0.0,0.2374720276652551,0.0,0.0,0.004781980019622076,0.44858232380869606,1.246353583477884,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 12:00:00+00:00,102239.41,102425.19,102050.64,102086.9,522.32408,1762693199999999,53395407.7261245,112140,249.95871,25555635.2737603,0,0.12002229746042352,0.1009760383311359,-0.0202824174352128,-2.257017600550455,0.3908294935841057,0.6257183771065326,0.18365364931061515,398.9857142857124,3.0,41.0,0.0,0.38721912409917725,1.0,0.0,0.0013959544101359148,0.47855099845291454,0.35667943714418293,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 13:00:00+00:00,102086.91,102997.38,102067.09,102911.39,788.58745,1762696799999999,80902184.9997445,140618,469.48287,48158011.8342032,0,0.7361805473902311,0.8193927427849964,0.7504158242437956,-1.4234640317712426,0.43801274086376585,1.0,0.9313792106020448,450.7649999999994,4.0,1.0,0.0,0.08355732052594493,0.0,0.0,0.00920293167971814,0.5953466162820623,2.0819052055949294,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 14:00:00+00:00,102911.4,104041.25,102769.99,103037.9,2232.81061,1762700399999999,230851430.8844476,284789,1138.90799,117745805.2928302,0,0.6864453830902005,0.8556061420640261,0.8380676834132951,-1.2860114986135727,0.47585195073158126,1.0,0.8012535222089565,490.30785714285594,4.0,1.0,1.0,0.9737679048194945,1.0,0.0,0.013579328068987635,0.5100781879570162,2.815455595682578,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 15:00:00+00:00,103037.9,104168.0,102972.55,103762.17,1143.9267,1762703999999999,118599390.1228678,184900,641.11381,66466208.3697027,0,1.1037308933559105,1.406948742892084,1.4702186540174496,-0.5732638788469034,0.5263740560332746,1.0,1.352490862400401,546.1771428571416,5.0,2.0,1.0,0.3911155674558481,0.0,1.0,0.01851077129178936,0.5604500795374389,3.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 16:00:00+00:00,103762.18,103900.53,103316.23,103845.04,741.52049,1762707599999999,76811894.9803025,161073,370.78578,38417402.0680688,0,0.9461213561333025,1.35057052001586,1.48810789498886,-0.48809928794969293,0.5333578900693888,1.0,1.3370979980535265,553.8657142857129,5.0,3.0,0.0,0.3110018543013768,0.0,0.0,0.015704609406490024,0.500034436000548,2.898951783052096,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 17:00:00+00:00,103845.04,103964.81,103329.49,103637.57,460.77714,1762711199999999,47755040.9014024,113342,211.82875,21954984.6650957,0,0.598261885704315,1.0482601634441409,1.240275402301893,-0.6824060723849946,0.5494587670144259,0.9562737795735504,1.0775189233399975,569.4457142857126,5.0,4.0,0.0,0.5118124633759678,0.0,0.0,0.015189706024965131,0.4597206146120878,2.7231217324114985,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 18:00:00+00:00,103637.58,104591.32,103520.0,104512.65,773.02957,1762714799999999,80479065.7495866,131105,453.11742,47173856.7127738,0,1.1444387492462305,1.706162634311418,1.986120267745728,0.15900541278950306,0.5842703525089334,1.0,1.7842783989404027,610.6364285714278,5.0,1.0,0.0,0.07527318463364273,0.0,0.0,0.015559599379621583,0.5861579395986106,2.62228050125688,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 19:00:00+00:00,104512.66,104805.57,104153.84,104805.57,849.18697,1762718399999999,88801989.2353172,201941,468.06343,48950917.1649936,0,1.136583305230132,1.8008027821323873,2.1714285080720916,0.4336912662930302,0.603334209377285,1.0,1.9228836658958384,632.3278571428569,5.0,1.0,0.0,0.0,1.0,0.0,0.017155532090619208,0.5511900753729182,2.795496007383171,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 20:00:00+00:00,104805.57,105061.08,104414.4,104633.12,700.89351,1762721999999999,73389048.0862156,173654,383.76967,40201556.4002869,0,0.7789140658875674,1.4899607143249207,1.9313622427254202,0.26690957089132145,0.6301910632394137,0.9385654481385117,1.65962352597835,659.3885714285716,5.0,2.0,0.0,0.4090100725277106,0.0,1.0,0.008393714202391846,0.5475434777531326,1.3208448519407543,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 21:00:00+00:00,104633.13,104845.16,104314.89,104528.82,475.91997,1762725599999999,49752269.1257455,123488,212.27217,22192166.4518841,0,0.5439281447983658,1.2651511995991043,1.7616059976159046,0.16572918239242365,0.6471598659858327,0.8667254476675942,1.4976868796462448,676.4685714285723,5.0,3.0,0.0,0.5091992811169156,0.0,0.0,0.006584618774281501,0.4460249272582531,1.0108082309810797,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 22:00:00+00:00,104528.82,104819.99,104058.59,104732.48,1344.74595,1762729199999999,140355088.0689359,195945,638.83607,66676103.3376575,0,0.5898622252853021,1.3246803320029095,1.8760637401886813,0.35628351600760055,0.6818419653578351,0.8644644378939463,1.5477111294335433,714.1100000000016,5.0,4.0,0.0,0.31375176067634974,0.0,0.0,0.010564798074674935,0.4750607875041378,1.5332511797902095,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-09 23:00:00+00:00,104732.47,105495.62,104533.24,104722.96,1221.67929,1762732799999999,128211403.7929169,247125,623.17699,65410652.8695404,0,0.4646601563779229,1.1961000926799437,1.7939223154820123,0.3437702747312951,0.7137389655798234,0.8255749148132815,1.3994854085906727,747.4485714285723,5.0,5.0,0.0,0.7378133696755601,0.0,1.0,0.002012292291890142,0.5100986773705561,0.28137052907607285,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,sideways_range,0.0,LONG,1
2025-11-10 00:00:00+00:00,104722.95,106525.0,104265.02,106314.96,2711.00239,1762736399999999,286547536.6453971,395095,1715.99316,181437268.000262,0,1.5641116694768722,2.4323878798149936,3.136477391527582,1.8177907022420683,0.8268060971180087,1.0,2.495731378775005,879.018571428572,5.0,1.0,0.0,0.1975639176273909,0.0,0.0,0.01440181089611935,0.6329736802629672,1.717130956115016,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,bullish_trend,1.0,LONG,0
2025-11-10 01:00:00+00:00,106314.96,106670.11,105698.94,105699.99,2166.65056,1762739999999999,229806044.77873352,317118,993.371,105391934.6295416,0,0.7931237804352835,1.695211480126799,2.472019814377893,1.2341561019078666,0.8680971222689546,0.8779217006487335,1.6591382396302046,917.5785714285729,5.0,2.0,0.0,0.9178051956296263,1.0,1.0,0.01019629348718656,0.45848233136403865,1.1627015203057827,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,bullish_trend,1.0,LONG,1
2025-11-10 02:00:00+00:00,105700.0,106054.26,105556.68,106006.69,775.83999,1762743599999999,82063576.8077835,188681,357.92272,37859121.577857,0,0.8641203732388555,1.7996620307410258,2.646181680094384,1.5047833366790966,0.8738754399099057,0.8844056873529583,1.8351292492118105,926.36642857143,5.0,3.0,0.0,0.6258284264889303,0.0,0.0,0.014138397429531829,0.4613357452739708,1.5953406280914681,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,bullish_trend,1.0,LONG,1
2025-11-10 03:00:00+00:00,106006.7,106291.43,105843.22,106027.97,847.84998,1762747199999999,89913593.1330273,204406,399.02493,42319032.458244,0,0.7072136948664784,1.6539736465724666,2.561182693479465,1.50938183317507,0.8412234459050221,0.8485580685035323,1.6925339119071876,891.932142857143,5.0,4.0,0.0,0.6056326458009141,0.0,0.0,0.012369515168551393,0.47063152611031495,1.4524535418693822,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,bullish_trend,1.0,LONG,0
2025-11-10 04:00:00+00:00,106027.97,106300.01,105846.26,106153.14,677.49361,1762750799999999,71850991.8941798,161957,311.32188,33018372.7201586,0,0.6594354716055866,1.6090344758660151,2.571133033425726,1.6093423102693805,0.7852227182620994,0.8342284387195769,1.7108863291106284,833.538571428572,5.0,5.0,0.0,0.487003964272749,0.0,0.0,0.0136567950332954,0.4595200241076813,1.7157934245908484,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,bullish_trend,1.0,LONG,0
2025-11-10 05:00:00+00:00,106153.14,106473.73,106000.0,106100.0,619.39822,1762754399999999,65815288.25169,135836,332.47165,35330268.83002,0,0.48774473846041716,1.4179595748558962,2.423420819784776,1.5445405008144828,0.7370284098559314,0.8007402688033918,1.5791467987526513,781.9871428571433,5.0,6.0,0.0,0.5373327049952881,0.0,0.0,-0.002021916765053633,0.536765588380283,-0.274889430041788,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,bullish_trend,1.0,LONG,0
2025-11-10 06:00:00+00:00,106100.0,106311.9,105963.3,106221.88,531.36548,1762757999999999,56412993.9603999,126314,257.38864,27329099.5964808,0,0.48154084074316883,1.3918850453941003,2.435954408473426,1.6410166065170155,0.7203331635360137,0.7992312733897232,1.6276086092737043,765.1514285714283,5.0,7.0,0.0,0.4219752088741001,0.0,0.0,0.004937464989353352,0.484390969469827,0.6820741365854747,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,bullish_trend,1.0,LONG,0
2025-11-10 07:00:00+00:00,106221.89,106539.4,106156.7,106461.45,855.88178,1762761599999999,91047466.490272,127608,360.04808,38302855.0041297,0,0.5643896332467248,1.467075182148905,2.5513652394151443,1.8438227592028893,0.701763072790332,0.818416447878863,1.756403168923679,747.1071428571429,5.0,8.0,0.0,0.1959958275976924,0.0,0.0,0.004289917928764635,0.4206750142525525,0.6086944882642503,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,bullish_trend,1.0,LONG,0
2025-11-10 08:00:00+00:00,106461.46,106554.0,105900.0,105965.46,758.17354,1762765199999999,80525805.0806718,133219,359.65096,38215777.3781978,0,0.07917099568417102,0.9144313383778604,2.013073475762004,1.3706105027363282,0.6769173383747599,0.7090962884722856,1.2242506095280887,717.2985714285709,5.0,9.0,0.0,0.6649808343209137,0.0,0.0,-0.0005895614147851247,0.4743649587138058,-0.08714641641555193,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,bullish_trend,1.0,LONG,0
2025-11-10 09:00:00+00:00,105965.46,106599.47,105836.0,106440.0,736.84126,1762768799999999,78317615.2266236,155082,365.13686,38816306.640567,0,0.4197173316522347,1.232893797697598,2.353851675025056,1.7923153449332498,0.6813979706877104,0.7915343635485257,1.568237599265931,725.2799999999988,5.0,10.0,0.0,0.2161875234874113,0.0,0.0,0.0027023223241441617,0.4955434498877004,0.3955162144275329,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,bullish_trend,1.0,LONG,0
2025-11-10 10:00:00+00:00,106440.0,106454.73,105962.15,105995.26,470.32569,1762772399999999,49941503.8491066,119521,204.96434,21766177.3562057,0,0.001514881182897993,0.7440745748865022,1.867902365688414,1.366516988314081,0.6738724516010014,0.6722521532814194,1.042710900583165,714.2728571428555,5.0,11.0,0.0,0.636679413777565,0.0,0.0,-0.0009871819038643284,0.4357923548679639,-0.14663863949551859,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,bullish_trend,1.0,LONG,0
2025-11-10 11:00:00+00:00,105995.26,106321.16,105955.29,106176.5,391.10179,1762775999999999,41518241.0404039,109526,197.94685,21012593.6582907,0,0.1377673607613778,0.8304557893052517,1.9555907876262144,1.5196088410604114,0.6616624205921262,0.6995799126925524,1.134179801942052,702.5299999999988,5.0,12.0,0.0,0.46489571609537006,0.0,0.0,-0.00042721894961758025,0.5061261673080044,-0.06459510625881419,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,bullish_trend,1.0,LONG,0
2025-11-10 12:00:00+00:00,106176.5,106216.0,105868.0,105944.17,656.39469,1762779599999999,69551740.9570431,133377,254.8526,27003800.0071474,0,-0.0649802160524477,0.5572565343800617,1.672326330519414,1.2906749088927896,0.6352415886324154,0.6168968090259559,0.8294809706403582,673.0014285714268,4.0,13.0,0.0,0.6852099553944331,0.0,0.0,-0.004858847967973373,0.3882612152148885,-0.7686164962502736,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,bullish_trend,1.0,SHORT,1
2025-11-10 13:00:00+00:00,105944.17,106589.89,105923.57,106548.02,785.48627,1762783199999999,83546683.2183387,194365,434.17978,46179970.0443865,0,0.4017022555193592,1.018943733385293,2.1421535212977094,1.8316909533467252,0.6117938988582651,0.7906614650095591,1.2724022515162405,651.8542857142841,5.0,14.0,0.0,0.11458683136485925,0.0,0.0,0.005497640457560394,0.5527528571568794,0.8936966631455746,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,bullish_trend,1.0,LONG,0
2025-11-10 14:00:00+00:00,106548.02,106548.02,104681.9,104898.15,1937.55608,1762786799999999,204475477.1630638,363087,862.85402,91004225.5665316,0,-0.9318480453268617,-0.48896401558334074,0.5793678869969038,0.28480755078552067,0.5945971674156579,0.20744692885135077,-0.4749670791083994,623.721428571428,3.0,15.0,0.0,0.8003572989609422,0.0,0.0,-0.014485625704622376,0.4453311204287826,-2.472017040574444,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,bullish_trend,1.0,SHORT,0
2025-11-10 15:00:00+00:00,104898.15,105628.0,104667.0,105079.99,2341.3437,1762790399999999,246191063.2771702,391593,1346.59729,141626230.1502792,0,-0.6057490948440653,-0.2864261324873598,0.721947185794377,0.4528129319929243,0.5928769121504479,0.2618374166716576,-0.35621974664377914,622.9949999999995,3.0,16.0,0.0,0.9720214095947369,1.0,0.0,-0.008635008773033715,0.5751386650323914,-1.4691450172152107,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,SHORT,0
2025-11-10 16:00:00+00:00,105079.99,105352.86,104784.36,105242.05,1018.54158,1762793999999999,107048704.3825443,296361,455.19385,47842797.9112235,0,-0.3606627489960478,-0.11999744776671348,0.8405165548998004,0.6000726524558518,0.5967773473490051,0.2983879850766074,-0.24016529823159474,628.0607142857136,3.0,17.0,0.0,1.1245124928676382,0.0,0.0,-0.00880091168949812,0.44690747922141777,-1.4878338650153218,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,sideways_range,0.0,SHORT,0
2025-11-10 17:00:00+00:00,105242.04,105981.79,105189.01,105953.1,695.86986,1762797599999999,73476662.5737815,178329,441.58139,46632182.3315862,0,0.25028517664527866,0.5017333364072699,1.4469168442347062,1.2545359864768497,0.6160016621909665,0.5514535353816675,0.39372808525802705,652.672857142857,5.0,18.0,0.0,0.6767239467273678,0.0,0.0,8.428967823342773e-05,0.6345746746381572,0.013682199132808383,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,LONG,1
2025-11-10 18:00:00+00:00,105953.1,106094.31,105478.0,105478.0,580.04807,1762801199999999,61399506.8017658,163667,299.01662,31658036.9853693,0,-0.15921052466210153,0.04869781001891666,0.9636747834703727,0.8017037335991585,0.6297846808948647,0.3124168342601026,-0.09858292035581984,664.2842857142854,4.0,19.0,0.0,1.130197766358862,1.0,0.0,-0.010042608018431539,0.5155031720043478,-1.6107862597554043,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.7,1.0,168.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,sideways_range,0.0,SHORT,0
